index,dice,iou,precision,recall,accuracy
0,0.9635501266967945,0.9296639919747622,0.974247799236665,0.9530848329036593,0.9914398193357863
1,0.9551374819083004,0.9141274238190973,0.9141274238190973,0.999999999995671,0.9966888427732855
2,0.9167691676879182,0.8463285389792103,0.8501901140619758,0.9946619216993359,0.9969024658201604
3,0.9645063816348872,0.9314459930305474,0.99340393905519,0.9372425278280855,0.9879913330076617
4,0.9712068222100458,0.9440253329599105,0.9895538416469886,0.9535277516453871,0.9908294677732864
5,0.9639751552777924,0.9304556354884191,0.9506475323732915,0.977681785453644,0.9969024658201604
6,0.9648403528376632,0.9320691310587325,0.9623296158588295,0.967364225209349,0.9956817626951606
7,0.9541458778784648,0.9123125851844057,0.9422806194230771,0.9663137632292286,0.9970550537107854
8,0.8863052588875405,0.7958242291799081,0.8071903472031342,0.9826139088699563,0.987167358398287
9,0.9759857693433501,0.9530978575536969,0.9653958944253215,0.986810551555795,0.9975280761717228
10,0.9607059607043611,0.9243832105064903,0.9243832105064903,0.9999999999965339,0.996398925781098
11,0.951203428946668,0.9069475007830653,0.9069475007830653,0.9999999999965339,0.9954833984373481
12,0.9670014347195689,0.9361111111098729,0.9713148503966905,0.9627261597048528,0.9926300048826611
13,0.9260611592858831,0.862303442410275,0.9066130473596666,0.9463619402940935,0.9950561523435982
14,0.9231578947344128,0.8572825024396028,0.8894523326526904,0.9595185995571143,0.9955444335935981
15,0.9658228798911095,0.9339047065645935,0.973648341661406,0.9581222056617614,0.9930572509764111
16,0.9434951252741969,0.8930343322069993,0.961127723193163,0.9264978381698034,0.9917755126951612
17,0.9381003201690892,0.8834170854241762,0.9015384615353794,0.9777530589507685,0.9946899414060982
18,0.9528994473307325,0.9100362375911296,0.9631482407854541,0.9428664707787416,0.9912872314451613
19,0.9598388518180034,0.9227789881362315,0.9865424430616291,0.934542780090869,0.9951324462889107
20,0.8564167725503752,0.7488888888833416,0.7488888888833416,0.9999999999901088,0.9948272705076607
21,0.896656534949865,0.8126721763010775,0.8141674332951779,0.9977452085569589,0.9968872070310979
22,0.8351920693893632,0.7170212765906595,0.7170212765906595,0.9999999999901088,0.9939117431639108
23,0.9607061503389502,0.9243835616387706,0.944040290985204,0.9779710144870842,0.9978942871092228
24,0.9571068124447516,0.9177419354789369,0.9267100977148388,0.9895652173855678,0.9976654052732853
25,0.9591106086295087,0.9214337436628994,0.9659665991890612,0.9523512535849415,0.9900665283201615
26,0.9442802870389526,0.8944422231071794,0.8947999999964208,0.9995531724709582,0.9959716796873481
27,0.9282261063557895,0.8660652324714361,0.8745620182139134,0.988906497614985,0.9970550537107854
28,0.977334878330949,0.9556744017395252,0.985695587134456,0.9691148083454645,0.9925384521482861
29,0.9641120155629119,0.9307106849847476,0.9772703684473509,0.9513032935937044,0.9893035888670366
30,0.9831307817867166,0.9668212629291231,0.9741193386018184,0.9923105089674394,0.9985809326170352
31,0.9719237434997435,0.945380984488772,0.9635738831593046,0.980419580417295,0.9962921142576605
32,0.9594652867594664,0.9220886862788145,0.9278565471187329,0.993303571424137,0.9971313476560979
33,0.9745059586649955,0.9502794939660186,0.9953775038490127,0.9544917257655009,0.9974212646482854
34,0.9741886792438126,0.949676280162008,0.9956803455692821,0.9536052009428085,0.9973907470701604
35,0.983174327838711,0.9669054930025012,0.9758953168010472,0.990562740297132,0.9985198974607852
36,0.9803312629382672,0.9614213197937008,0.9679727427564976,0.9930094372562286,0.9982604980467227
37,0.8699690402431891,0.7698630136915995,0.7871148459310261,0.9723183390891312,0.996154785156098
38,0.9518726252931501,0.9081650267548625,0.988538143553197,0.9178297278420834,0.9918823242185987
39,0.4303599374005072,0.2741774675958416,0.2849740932627722,0.8785942491872429,0.9777832031248509
40,0.9598382295113408,0.9227778377784611,0.9745637048009871,0.9455511288170145,0.9890899658201616
41,0.9599451571829596,0.922975517889903,0.9746445261996871,0.945682585623786,0.9875183105467243
42,0.8202137998016511,0.695222405266102,0.7569506726389512,0.8950159066713148,0.9943542480467233
43,0.9584154308820084,0.9201513341289126,0.9796480814066358,0.9380836378390802,0.9877624511717243
44,0.9513988350993261,0.9073028592233587,0.9985969132080591,0.908460977387939,0.9844665527342248
45,0.9123758828944045,0.8388705882345046,0.9116293341506477,0.9131236553622445,0.9738769531248515
46,0.9019044196877403,0.8213350785286563,0.9960317460238411,0.8240315167378593,0.9958343505857856
47,0.9814508723581608,0.9635773530437665,0.989996294920378,0.9730517115769373,0.9984588623045352
48,0.9710799063850124,0.9437855402096771,0.9936708860742497,0.9494932984619983,0.9947204589842232
49,0.9448669201509685,0.8954954954934786,0.9641125121218135,0.9263746505104232,0.9929199218748486
50,0.9556513704951065,0.9150693010897744,0.9745603015060073,0.9374622356481307,0.9912109374998488
51,0.9148185483847913,0.8430097538279471,0.9999999999944904,0.8430097538279471,0.9948425292967232
52,0.9406092147551349,0.8878774743521343,0.9986998212237954,0.8889049616651398,0.9881591796873492
53,0.9726718885970885,0.9467976956931657,0.9939523301280898,0.9522835719122281,0.9976043701170353
54,0.9504825849759226,0.9056377449002286,0.9708529789949188,0.9309494451275566,0.9927978515623486
55,0.9493237738303463,0.9035359801479491,0.9557086614162775,0.9430236322424268,0.9857635498045372
56,0.9594861660031646,0.9221272554518317,0.9445525291736913,0.9748995983837861,0.9987487792967227
57,0.9609893607338719,0.9249081043218539,0.941553813255628,0.9812441968412605,0.993453979492036
58,0.9548546691389072,0.9136094674529184,0.9383166210849642,0.971986150453346,0.9955444335935981
59,0.9509377344321817,0.9064645308898557,0.9301438215411502,0.9726826273757745,0.9950103759764107
60,0.9697110903996158,0.9412030755293053,0.9603137978750339,0.9792941176447546,0.996032714843598
61,0.9690039121268664,0.9398715703430534,0.9725158562353179,0.9655172413778628,0.9937133789060985
62,0.9733406876255071,0.9480659025770988,0.9609729533473208,0.9860309182324716,0.9955749511717231
63,0.9497942386805218,0.9043887147288172,0.9590027700777896,0.9407608695601046,0.9972076416014104
64,0.9326113116698779,0.8737316798146916,0.8766968325742269,0.9961439588624927,0.996582031249848
65,0.9721949623798296,0.9458943348155764,0.9760262725747914,0.9683936135517485,0.9974060058592229
66,0.9620813728177081,0.9269333333283898,0.9802594472589946,0.9445652173861709,0.9979095458982853
67,0.9495073891596383,0.9038686987051356,0.9113475177251102,0.9910025706877186,0.9974975585935978
68,0.9431516936657686,0.8924191750253835,0.9225007202508715,0.9647484181953457,0.9941101074217233
69,0.9501152604878284,0.9049710170368787,0.9544275657633301,0.9458417477493192,0.9917449951170362
70,0.950118764843725,0.9049773755621985,0.9607686148880674,0.9397024275609253,0.996154785156098
71,0.9429167456849719,0.8919985647639134,0.9577500963131402,0.9285358565725491,0.9862213134764121
72,0.9728784686416941,0.947189245809229,0.9678886807591045,0.9779199711598973,0.9907684326170364
73,0.9077238550860717,0.8310387984877217,0.8394437420879969,0.9880952380805342,0.9979400634764103
74,0.939469211660427,0.8858481262305576,0.9250772399564237,0.9543160690545702,0.9929351806639111
75,0.9607166810381523,0.9244030607532733,0.9594297196431351,0.9620070996824694,0.9874877929685993
76,0.9597996242949531,0.9227064772442538,0.9625722180344605,0.9570429570417619,0.9902038574217239
77,0.959520544465966,0.9221907644235846,0.9732124459087438,0.9462085545417748,0.9878387451170368
78,0.963103122042691,0.9288321167867803,0.9888731896838769,0.9386420787913854,0.993453979492036
79,0.9530012150663655,0.9102218921168784,0.9459668081812562,0.9601410243845263,0.9852447509764122
80,0.9482367697424148,0.9015686634245467,0.942372231277263,0.954174757280627,0.9836273193357874
81,0.8957219251324924,0.8111380145258811,0.8387581372037087,0.9609868043575417,0.9880981445310992
82,0.9156570363445581,0.8444348947105955,0.998475609751024,0.845524956967102,0.9944763183592233
83,0.9426075324997104,0.8914452877918315,0.9407592824355938,0.944463059138093,0.9790496826170382
84,0.9371052456615461,0.8816538437474938,0.9336291978532598,0.9406072739399796,0.9711303710936019
85,0.9510387559215756,0.9066481352770289,0.9518482490249226,0.9502306385021845,0.9938507080076608
86,0.9194630872431798,0.8509316770098247,0.8544698544609722,0.9951573849758455,0.9978027343748478
87,0.9547761882776248,0.9134657836624427,0.9880611270272491,0.9236607142836526,0.9940185546873483
88,0.9623942337810053,0.927514346116196,0.9696874013231144,0.9552099533407303,0.996337890624848
89,0.957524744758041,0.9185107655488659,0.9943347361589603,0.9233428528469513,0.9916839599607862
90,0.9489894128965597,0.902930402929576,0.9811921584227473,0.918833286738497,0.9838256835935999
91,0.9711744358409304,0.943964137044688,0.957453718736741,0.9852941176437657,0.9973297119139104
92,0.9482266612292127,0.9015503875934049,0.9367700362427034,0.959966983074866,0.996124267577973
93,0.9649361239441019,0.9322478991547677,0.9589411129067589,0.9710065645461106,0.9980316162107853
94,0.973314606734738,0.9480164158557043,0.9585062240531327,0.9885877317975951,0.9994201660154726
95,0.9641663786139368,0.9308120133460939,0.9766573295962263,0.9519908987464119,0.9952545166014107
96,0.9574915824895676,0.9184497375820814,0.9917175239712654,0.9255492270100669,0.9969177246092229
97,0.9309576837390564,0.8708333333287978,0.8998923573686767,0.9642445213323861,0.996215820312348
98,0.9084931506824425,0.832329317264898,0.8653444676364023,0.9561707035700336,0.9949035644529732
99,0.904889484256849,0.8262996941845486,0.8262996941845486,0.9999999999925981,0.9956665039060981
100,0.9610051993059263,0.9249374478716849,0.94576155551604,0.9767482825418764,0.9931335449217235
101,0.8917748917721343,0.8046874999955096,0.8335260115558756,0.9587765957383061,0.9946594238279732
