index,dice,iou,precision,recall,accuracy
0,0.9571060729755968,0.9177405756944264,0.9357730566118927,0.9794344472995123,0.9895782470701615
1,0.9277108433716311,0.8651685393226024,0.8651685393226024,0.999999999995671,0.9945068359373483
2,0.8369322412478148,0.7195902688814367,0.7195902688814367,0.9999999999911033,0.9933166503904735
3,0.9711773326815423,0.9439696106354623,0.9843356139710259,0.9583662021202923,0.9900970458982865
4,0.9764335105127351,0.9539522058814761,0.9764794430322923,0.9763875823132865,0.9923553466795362
5,0.9542393369004417,0.9124834874474489,0.9170262197115266,0.9946004319618625,0.9959564208982856
6,0.9588809839612216,0.921009960618668,0.929189062862984,0.9905331340284242,0.9947967529295357
7,0.9301379154399048,0.8693998309346179,0.8771855010623575,0.9898941289654,0.9952850341795356
8,0.8155076923066886,0.6884871155430414,0.6917936938803679,0.9931055155845531,0.9771270751951634
9,0.9636073655198439,0.9297705651904595,0.9331648413340827,0.9961031175030093,0.9961700439451605
10,0.9425024501781403,0.8912573370377163,0.8912573370377163,0.9999999999965339,0.9946289062498482
11,0.9304950814369771,0.8700241254497285,0.8700241254497285,0.9999999999965339,0.993423461913911
12,0.9548156955998448,0.9135381114891752,0.9280852703211403,0.9831315467269989,0.989562988281099
13,0.9077859939084215,0.8311429709246072,0.8504482477552957,0.9734141790999374,0.9935302734373485
14,0.9030978934302278,0.8233167645692575,0.8255550521031919,0.9967177242833878,0.9940338134764108
15,0.9624103715499656,0.9275443250021953,0.9361702127646383,0.9901639344247539,0.9920806884764112
16,0.9146318015757405,0.842692648359889,0.8578899909813203,0.9794111591497233,0.9864501953123496
17,0.891578249335392,0.8043673347268789,0.8062968515717952,0.9970337411902224,0.990020751952974
18,0.9317540006268185,0.8722279336159903,0.8968589549971355,0.969474371529596,0.9867248535154745
19,0.9675530617211909,0.9371455576537402,0.9628550619058925,0.9722971316475305,0.9959411621092231
20,0.7825077399350523,0.6427209154441023,0.6427209154441023,0.9999999999901088,0.9914245605467238
21,0.7902004454307786,0.6531664212028486,0.6531664212028486,0.999999999988726,0.9928131103514111
22,0.7916992952200795,0.6552171095226493,0.6552171095226493,0.9999999999901088,0.9918823242185987
23,0.9224114625549543,0.8559959859465329,0.8642350557200393,0.9889855072406436,0.9956207275389106
24,0.9223744292212668,0.8559322033855636,0.8593593593550584,0.9953623188348095,0.9955902099607856
25,0.9548121710719527,0.913531658755743,0.9269438571753265,0.9844081327167464,0.9886016845701617
26,0.9179655455272396,0.8483699772522807,0.8483699772522807,0.9999999999955318,0.9938964843748483
27,0.8480970023548398,0.7362573099372149,0.7375512595153044,0.9976228209112709,0.993118286132661
28,0.9795377729053715,0.9598961596983618,0.973490694506606,0.9856604467313304,0.9931640624998485
29,0.9649008937036472,0.9321821338983868,0.9538051525012794,0.9762578298636327,0.9892730712889116
30,0.9615791328851576,0.9260013577701086,0.9269452939146213,0.9989015012779242,0.996673583984223
31,0.960998089242485,0.9249242752035376,0.9279357499437206,0.9965034965011736,0.9947052001951607
