index,dice,iou,precision,recall,accuracy
0,0.9562766223998018,0.9162165406302769,0.9326735092852729,0.9811053984563225,0.9893493652342241
1,0.926408662520701,0.8629062383232615,0.8629062383232615,0.999999999995671,0.9944000244139108
2,0.8301329394356347,0.7095959595914799,0.7095959595914799,0.9999999999911033,0.9929809570310986
3,0.9722935292551242,0.9460809646848009,0.9820295037988537,0.9627487071601694,0.9904479980467239
4,0.9770885067699119,0.955203371197366,0.973303463081328,0.9809031044205259,0.9925384521482861
5,0.952643361458666,0.9095692206481106,0.9131726642426109,0.99568034556877,0.9958038330076606
6,0.9570861882426287,0.9177040110628915,0.9247386759560401,0.9917787742875143,0.9945526123045357
7,0.9260840260594786,0.8623430962307015,0.8685208596676421,0.9918190567805977,0.9949798583982857
8,0.8105198776748496,0.6814068284642505,0.684645587929976,0.9931055155845531,0.9763641357420385
9,0.9613994506274954,0.9256681514450845,0.9285115889390435,0.9967026378867005,0.9959259033201606
10,0.9414260075037667,0.889334155361007,0.889334155361007,0.9999999999965339,0.9945220947264108
11,0.9289969409097907,0.8674082982535556,0.8674082982535556,0.9999999999965339,0.993270874023286
12,0.9513925380971154,0.9072914056616045,0.9198526609920998,0.9851720854292135,0.9887084960935992
13,0.9075921908874022,0.8308181096075028,0.8483373884799338,0.9757462686521654,0.9934997558592235
14,0.8994082840214512,0.8172043010716076,0.8186714542153561,0.9978118161871018,0.9937744140623485
15,0.9596599913550211,0.9224484143457659,0.9287506971543101,0.9926974664664788,0.9914550781248488
16,0.9075391180645731,0.8307291666652244,0.8412447257369177,0.9851760345872242,0.9851226806639122
17,0.8874958759470678,0.797746144718868,0.7994056463572083,0.9974045235409811,0.989593505859224
18,0.9274752668061638,0.8647588611259954,0.8870511101163954,0.9717597126983811,0.9857940673826622
19,0.9651825791569025,0.9327080890951168,0.9553314121014521,0.9752390291714262,0.9956207275389106
20,0.779190751442084,0.6382575757535464,0.6382575757535464,0.9999999999901088,0.9912567138670363
21,0.7770477441928294,0.6353868194796892,0.6353868194796892,0.999999999988726,0.9922332763670362
22,0.7916992952200795,0.6552171095226493,0.6552171095226493,0.9999999999901088,0.9918823242185987
23,0.9192245557325815,0.8505231689045814,0.8582202111570728,0.9895652173855678,0.9954223632810981
24,0.9169559412525582,0.8466469427966142,0.8499999999957921,0.9953623188348095,0.9952545166014107
25,0.9532935575236826,0.9107554122513694,0.9222248134317603,0.9865286266670993,0.9881744384764117
26,0.91702519975227,0.8467650397243786,0.8467650397243786,0.9999999999955318,0.9938201904295358
27,0.84553391537661,0.7324025596234299,0.7336829836787082,0.9976228209112709,0.9929809570310986
28,0.9792444242143926,0.9593329171488812,0.9698854927409882,0.9887857339819939,0.9930419921873486
29,0.9638206937675361,0.9301678657065418,0.9484546165874916,0.9796928672449184,0.9888916015623491
30,0.9577118792753857,0.9188552188521251,0.9194743935278994,0.9992676675173956,0.9963226318357855
31,0.9590053763430118,0.9212395093588955,0.9230271668802867,0.9979020978997718,0.9944152832029733
32,0.9123522217674025,0.8388305847045021,0.8394598649630929,0.9991071428526827,0.9934387207029735
33,0.9769843611670449,0.9550043265043121,0.9755450795492766,0.9784278959781961,0.9976196289060978
34,0.9769979357107388,0.9550302680860334,0.9749852854591672,0.9790189125266577,0.9976196289060978
35,0.970468431770247,0.9426310583549534,0.9432530517949744,0.9993009437224771,0.9973449707029729
36,0.9652496626164554,0.9328333876722112,0.9328333876722112,0.9999999999965048,0.9968566894529729
37,0.8393378773084745,0.7231543624100407,0.726200505469872,0.9942329873011045,0.9949645996092232
38,0.9620341344470897,0.9268456375823375,0.960361613350208,0.9637124912753599,0.9933471679685985
39,0.35209148359809783,0.2136596055507171,0.21690767519385648,0.9345047923173402,0.96714782714829
40,0.9522565191349815,0.9088641795688361,0.937104896602446,0.967906153164046,0.986618041992037
41,0.9612157821559225,0.9253276721423985,0.955307794929526,0.967197298600128,0.9876556396482868
42,0.585034013603547,0.41346153845964534,0.4211753731323639,0.9575821845073427,0.980453491210788
43,0.9607455807116645,0.9244565747139833,0.9588514811435053,0.962647178236944,0.9881744384764117
44,0.9676062263352649,0.9372453137725824,0.992805755394731,0.943654266957564,0.9894256591795366
45,0.9203478260864991,0.8524484536074627,0.8935739096865172,0.9487757401895821,0.9755401611326637
46,0.863239573227083,0.7593856655246907,0.8503184713321637,0.8765594221872847,0.993545532226411
47,0.9838914027131513,0.9682935518312494,0.9780496581468944,0.989803350324145,0.9986419677732852
48,0.9790118415671873,0.9588865781459625,0.9782928023486563,0.9797319385404059,0.9960784912107855
49,0.9473924455084475,0.9000433651324804,0.9284276448201109,0.9671481826631707,0.9929656982420361
