index,dice,iou,precision,recall,accuracy
0,0.34140319593968765,0.20583857095583372,0.36597559182419354,0.31992287917696666,0.8534698486326823
1,0.0,0.0,0.0,0.0,0.8371734619139348
2,0.0,0.0,0.0,0.0,0.8550720214842445
3,0.8117461448415635,0.6831420250122638,0.967839805824068,0.6990095538603742,0.9435577392576686
4,0.0,0.0,0.0,0.0,0.828842163085811
5,0.917891954401259,0.8482442748065703,0.8482442748065703,0.9999999999964003,0.9924163818357861
6,0.5423013827038407,0.3720257234720707,0.5119469026537347,0.5764823119068847,0.9403991699217316
7,0.0,0.0,0.0,0.0,0.940841674804544
8,0.9447236180890959,0.8952380952356592,0.906585836316047,0.9862110311721037,0.9941253662107858
9,0.9493891797542912,0.9036544850473321,0.9220338983024802,0.9784172661841175,0.9946899414060982
10,0.9237912263834074,0.8583754834845035,0.8583754834845035,0.9999999999965339,0.9927368164060986
11,0.9260150858595314,0.8622235505054925,0.8622235505054925,0.9999999999965339,0.9929656982420361
12,0.2897900957813397,0.16944709246888348,0.28941655359526536,0.29016460345491746,0.8404693603514343
13,0.5793503000194924,0.407806583162226,0.5206396429880229,0.65298507462382,0.9689788818357897
14,0.0,0.0,0.0,0.0,0.9495391845701676
15,0.7177767975291417,0.5597908352820149,0.8795675675656658,0.6062593144551323,0.9511871337889174
16,0.2771575403149439,0.1608722485082064,0.994910941463169,0.16100473543306362,0.9377593994139195
17,0.8098450319037195,0.6804534313704643,0.7966284074576879,0.8235076010351372,0.9840850830076624
18,0.6482255816439925,0.4795368020296962,0.9443923773791179,0.49347045380265514,0.9499359130857926
19,0.015074155117882144,0.007594316511495359,0.9117647056141869,0.007599901936730572,0.9381866455076694
20,0.8592987128235273,0.7533073929902467,0.7793880837296346,0.9574678536008163,0.9951629638670357
21,0.8439140811415565,0.7299752270790258,0.7317880794641409,0.9966178128410753,0.9950103759764107
22,0.8615253515088985,0.7567365269404437,0.7567365269404437,0.9999999999901088,0.9950408935545357
