index,dice,iou,precision,recall,accuracy
0,0.21835260755900893,0.12255657796565987,0.12335007592568903,0.950128534703149,0.19245910644528313
1,0.019105930953079983,0.009645104829998577,0.00997804060561506,0.22424242424145352,0.18841552734372125
2,0.016879876851209924,0.008511777301925677,0.008611196360549418,0.4243772241955127,0.1521759033202893
3,0.31633805999656567,0.18788692223803577,0.1885512248505449,0.9815934788316403,0.26138305664058514
4,0.3031965291975759,0.17868688649852493,0.184134547436818,0.8579492003754864,0.36036682128900754
5,0.08621498729751514,0.045049463092915354,0.04513647684721622,0.9589632829339131,0.1383209228515414
6,0.13401666026741,0.07182093077348461,0.07182093077348461,0.9999999999975088,0.2084503173827807
7,0.07965425016471964,0.04147911914901369,0.04149838449110632,0.9889316650578012,0.275390624999958
8,0.1074838709677246,0.05679416376899557,0.05679803627436643,0.99880095922962,0.15563964843747627
9,0.10926957091383734,0.05779225278912449,0.05779225278912449,0.9999999999970024,0.17010498046872405
10,0.07680973734784165,0.03993870956996104,0.040265300982278526,0.8311958405517117,0.12042236328123163
11,0.08844328199165481,0.04626767344042192,0.04638206357000552,0.9493934142081477,0.13848876953122888
12,0.2191780821917455,0.12307692307690081,0.1243167151135991,0.925044211670623,0.26071166992183525
13,0.029477816150516246,0.014959393196442124,0.015360409086436157,0.3642723880580025,0.21528625488277967
14,0.041818615589100265,0.02135584370376445,0.021581594962531824,0.6712253829284944,0.14202880859372832
15,0.21052631578944037,0.11764705882350861,0.11776786346573938,0.9913561847973303,0.23873901367183858
16,0.16850972309343695,0.09200688926290915,0.09228866465112641,0.9678814082747212,0.2920989990233929
17,0.08142881327237492,0.04244242477719184,0.04266226739750543,0.8917315535747433,0.17205810546872374
18,0.19561847845189506,0.10841303577752243,0.10842263749887372,0.9991838067238016,0.23188781738277714
19,0.141582432903426,0.07618440301585278,0.07620870152528542,0.9958323118386962,0.2484130859374621
20,0.03638981373165907,0.018532096638189954,0.018532096638189954,0.9999999999901088,0.18299865722653458
21,0.029668528614906233,0.015057633218460445,0.015057633218460445,0.999999999988726,0.1146850585937325
22,0.03648765699436327,0.018582850840911942,0.018582850840911942,0.9999999999901088,0.18527221679684674
23,0.04777159207538212,0.024470288354305487,0.024544190728811536,0.8904347826035338,0.06564331054686498
24,0.014182199962132463,0.007141742793252242,0.007308074357881491,0.23884057970876035,0.12602233886716827
25,0.2170106992326478,0.12171172263302536,0.12383268139688414,0.8766371460635193,0.226150512695278
26,0.00929017815502112,0.004666766624183847,0.004847470165669623,0.11126005361880581,0.18965148925778358
27,0.0228471592245367,0.011555585766235334,0.011671014691745904,0.5388272583158572,0.11245727539060785
28,0.30417868883046895,0.17936954019093598,0.18023611867171677,0.9738946594347146,0.2603607177733978
29,0.30706104149168945,0.18137750327527954,0.18208293406982282,0.9790866841776327,0.33259582519526176
30,0.09186077824153564,0.04814154920880482,0.0481432477727709,0.9992676675173956,0.17666625976559805
31,0.1434278932147334,0.07725414633266514,0.07725414633266514,0.999999999997669,0.21812438964840422
32,0.08134729176147813,0.042398132508389974,0.04240296099458245,0.9973214285669763,0.2300872802734024
33,0.10751829248808073,0.05681338533487704,0.05683161628102401,0.9943853427866597,0.1475830078124775
34,0.10879689521343648,0.057527874683621055,0.057547557136982085,0.9940898345124288,0.15905761718747574
35,0.08488488488487182,0.04432364624711811,0.0443986210007339,0.9632995456100549,0.09327697753904828
36,0.08165487207402068,0.04256526674233115,0.04278738862693713,0.8912967493852104,0.12478637695310596
37,0.027471563262762237,0.013927080974408153,0.013928432768213097,0.9930795847636323,0.06980895996092686
38,0.14966430774811293,0.08088494880946125,0.08351897606219703,0.7194696441020246,0.28494262695308153
39,0.016669378604614513,0.008404740200545414,0.00843009966169728,0.7364217252278527,0.17008972167966155
40,0.283065097285566,0.16486652862496226,0.16547772847269834,0.9780876494013079,0.31687927246088915
41,0.314368840347863,0.18649918669796015,0.18665436654363168,0.9955619874568301,0.3131866455077647
42,0.03203418863792325,0.016277817659724286,0.016288341354784807,0.961823966055548,0.16361999511716255
43,0.2864394158143058,0.1671603668162252,0.16843911419325308,0.9565570442540026,0.28355407714839426
44,0.32666846798157756,0.19522041014044617,0.19552560646896758,0.992067833697126,0.31555175781245187
45,0.2807296255108562,0.16328416383855326,0.1633994620040075,0.9956971621749864,0.2400665283202759
46,0.0,0.0,0.0,0.0,0.17729187011716047
47,0.0783204716483602,0.0407562606006118,0.04095717126480274,0.8925710123783956,0.11976623535154424
48,0.19894563426685355,0.11046064907977929,0.11062254955844224,0.9869238313158109,0.25805664062496064
49,0.09498599169160565,0.04986104631112444,0.05178770832015427,0.5726933830368763,0.285293579101519
50,0.1821991229494588,0.10023051768193918,0.1020746132847858,0.8472809667660918,0.23168945312496467
51,0.009310023792281099,0.004676782373725904,0.0048720280628805875,0.1045053413836298,0.2693328857421464
52,0.13977920821796688,0.07514119229043924,0.07899647522287544,0.6062490959053866,0.21289062499996753
53,0.107422058079131,0.056759648149604415,0.056837344019668536,0.9764826175835839,0.27351379394527076
54,0.13834027101228008,0.07431018078019165,0.07752245769018871,0.6420057542115866,0.40618896484368805
55,0.28114556757334414,0.16356566459000638,0.16865340259960582,0.8442861767553207,0.3894958496093156
56,0.030853221026356133,0.015668319576683565,0.015670057356526972,0.9929718875402312,0.051940917968742076
57,0.18073247001039155,0.09934353635796704,0.09986723417546568,0.9498607242322195,0.29240417480464287
58,0.10544956015078537,0.05565941023939061,0.05611965708030723,0.8715769593929129,0.2831420898437068
59,0.10187667560319895,0.053672316384170686,0.054087907082658836,0.8747697974190461,0.23324584960933942
60,0.13324287652643602,0.07137665358335671,0.07179674648143451,0.9242352941154724,0.22021484374996642
61,0.21755475645632275,0.12205410362216927,0.12208769033202678,0.9977511244362852,0.26956176757808387
62,0.18571553457466813,0.10236296353401775,0.10247752093541804,0.9891972434326891,0.28935241699214337
63,0.030388580491668458,0.01542871867551127,0.015651037412184994,0.5206521739102139,0.06716918945311476
64,0.057937737979056325,0.02983310015960318,0.029857810558694096,0.973007712076009,0.24873352050777456
